fid,CD_MUN,NM_MUN,SIGLA,porcent_nulo_e_branco,13_Soma - QT_VOTOS,22_Soma - QT_VOTOS,branco_Soma - QT_VOTOS,nulo_Soma - QT_VOTOS,porcent_13,porcent_22,normal_13_22,subt_13_22
3137,"3203106",Jerônimo Monteiro,ES,5.93713620488941,3227,4045,141,318,44.3756875687569,55.6243124312431,-0.112486248624862,-818
3138,"3203130",João Neiva,ES,5.20320494256202,3933,5887,144,395,40.050916496945,59.949083503055,-0.1989816700611,-1954
3139,"3203163",Laranja da Terra,ES,5.04739943633103,2798,4614,110,284,37.7495952509444,62.2504047490556,-0.245008094981112,-1816
3140,"3203205",Linhares,ES,5.57280619273578,33128,53237,1619,3478,38.3581311874023,61.6418688125977,-0.232837376251954,-20109
3141,"3203304",Mantenópolis,ES,5.04474127869278,3211,4111,118,271,43.8541382136028,56.1458617863972,-0.122917235727943,-900
3142,"3203320",Marataízes,ES,3.78094889620685,7689,15978,343,587,32.4882748130308,67.5117251869692,-0.350234503739384,-8289
3143,"3203346",Marechal Floriano,ES,5.68275107178692,3851,6489,220,403,37.2437137330754,62.7562862669246,-0.255125725338491,-2638
3144,"3203353",Marilândia,ES,5.5272397780043,3064,5277,139,349,36.7342045318307,63.2657954681693,-0.265315909363386,-2213
3145,"3203403",Mimoso do Sul,ES,5.96552151804539,7813,7351,255,707,51.5233447639145,48.4766552360855,0.0304668952782907,462
3146,"3203502",Montanha,ES,5.21497172605691,5755,4805,178,403,54.4981060606061,45.5018939393939,0.0899621212121212,950
3147,"3203601",Mucurici,ES,5.12094698919197,2335,1352,53,146,63.3306211011663,36.6693788988337,0.266612422023325,983
3148,"3203700",Muniz Freire,ES,5.70995902369499,4678,5907,198,443,44.1946150212565,55.8053849787435,-0.11610769957487,-1229
3149,"3203809",Muqui,ES,5.47280150060686,3917,4650,175,321,45.7219563441111,54.2780436558889,-0.0855608731177775,-733
3150,"3203908",Nova Venécia,ES,4.51538487634427,13255,14891,441,890,47.0937255737938,52.9062744262062,-0.0581254885241242,-1636
3151,"3204005",Pancas,ES,4.81991061256682,5026,5835,149,401,46.2756652241967,53.7243347758033,-0.0744866955160666,-809
3152,"3204054",Pedro Canário,ES,5.42447462256278,7296,5170,173,542,58.5271939675918,41.4728060324082,0.170543879351837,2126
3153,"3204104",Pinheiros,ES,4.7125692495863,8064,5180,186,469,60.8879492600423,39.1120507399577,0.217758985200846,2884
3154,"3204203",Piúma,ES,4.75288053365676,4908,7657,173,454,39.0608834062873,60.9391165937127,-0.218782331874254,-2749
3155,"3204252",Ponto Belo,ES,5.16704710520855,2956,1614,72,177,64.6827133479212,35.3172866520788,0.293654266958425,1342
3156,"3204302",Presidente Kennedy,ES,3.72130650217413,3478,6043,108,260,36.5297762840038,63.4702237159962,-0.269404474319924,-2565
3157,"3204351",Rio Bananal,ES,5.24347681568888,5121,6282,195,436,44.9092344119968,55.0907655880032,-0.101815311760063,-1161
3158,"3204401",Rio Novo do Sul,ES,4.20795439120402,1983,5074,117,193,28.0997591044353,71.9002408955647,-0.438004817911294,-3091
3159,"3204500",Santa Leopoldina,ES,5.95634480207177,3580,4046,129,354,46.944662995017,53.055337004983,-0.0611067400996591,-466
3160,"3204559",Santa Maria de Jetibá,ES,4.37850260049188,7332,16385,425,661,30.9145338786524,69.0854661213476,-0.381709322426951,-9053
3161,"3204609",Santa Teresa,ES,5.57088761953661,5152,9561,284,584,35.0166519404608,64.9833480595392,-0.299666961190784,-4409
3162,"3204658",São Domingos do Norte,ES,4.3568797052699,2935,3036,96,176,49.1542455200134,50.8457544799866,-0.0169150895997321,-101
3163,"3204708",São Gabriel da Palha,ES,4.31628392484342,7866,10467,258,569,42.906234658812,57.093765341188,-0.14187530682376,-2601
3164,"3204807",São José do Calçado,ES,6.19367758546703,3427,3131,103,330,52.2567856053675,47.7432143946325,0.0451357121073499,296
3165,"3204906",São Mateus,ES,4.89746538616641,33018,30656,994,2285,51.8547601846908,48.1452398153092,0.0370952036938154,2362
3166,"3204955",São Roque do Canaã,ES,4.84626091357712,3061,4459,108,275,40.7047872340426,59.2952127659575,-0.185904255319149,-1398
3167,"3205002",Serra,ES,5.12212498920522,123629,140048,4623,9612,46.8865316277112,53.1134683722888,-0.0622693674457764,-16419
3168,"3205010",Sooretama,ES,5.30247933884298,7118,7205,232,570,49.6962926761153,50.3037073238847,-0.00607414647769318,-87
3169,"3205036",Vargem Alta,ES,4.22889482785726,3499,8685,182,356,28.7179908076165,71.2820091923835,-0.425640183847669,-5186
3170,"3205069",Venda Nova do Imigrante,ES,4.49077786688051,3682,10610,261,411,25.7626644276518,74.2373355723482,-0.484746711446963,-6928
3171,"3205101",Viana,ES,5.02271159837333,17910,22027,725,1387,44.8456318701956,55.1543681298044,-0.103087362596089,-4117
3172,"3205150",Vila Pavão,ES,4.00977995110024,3101,2788,61,185,52.657497028358,47.342502971642,0.0531499405671592,313
3173,"3205176",Vila Valério,ES,4.5954045954046,5183,4367,131,329,54.2722513089005,45.7277486910995,0.0854450261780104,816
3174,"3205200",Vila Velha,ES,4.66210666389288,103870,161933,4748,8250,39.0778132677208,60.9221867322792,-0.218443734645583,-58063
3175,"3205309",Vitória,ES,4.60476589196406,95478,115293,3789,6385,45.2994007714534,54.7005992285466,-0.0940119845709324,-19815
3176,"3300100",Angra dos Reis,RJ,3.3856260417688,32899,65638,1185,2268,33.3874585181201,66.6125414818799,-0.332250829637598,-32739
3177,"3300159",Aperibé,RJ,3.25447490299161,3162,4567,95,165,40.9108552205977,59.0891447794022,-0.181782895588045,-1405
3178,"3300209",Araruama,RJ,3.83107626514612,24357,51201,1010,2000,32.2361629476693,67.7638370523307,-0.355276741046613,-26844
3179,"3300225",Areal,RJ,4.31536319919008,3107,4454,112,229,41.0924480888771,58.9075519111229,-0.178151038222457,-1347
3180,"3300233",Armação dos Búzios,RJ,2.78385364883675,8320,16125,260,440,34.035590100225,65.964409899775,-0.3192881979955,-7805
3181,"3300258",Arraial do Cabo,RJ,2.68235881227647,8339,15062,221,424,35.6352292637067,64.3647707362933,-0.287295414725866,-6723
3182,"3300308",Barra do Piraí,RJ,3.89128064891632,26016,25999,770,1336,50.0163414399692,49.9836585600308,0.000326828799384771,17
3183,"3300407",Barra Mansa,RJ,4.46778130901386,47486,56219,1578,3272,45.7894990598332,54.2105009401668,-0.0842100188033363,-8733
3184,"3300456",Belford Roxo,RJ,3.63538420676575,102528,155071,3040,6678,39.8013967445526,60.1986032554474,-0.203972065108948,-52543
3185,"3300506",Bom Jardim,RJ,5.21128356179903,7249,9485,243,677,43.318991275248,56.681008724752,-0.13362017449504,-2236
3186,"3300605",Bom Jesus do Itabapoana,RJ,3.2316364731701,9839,12649,249,502,43.7522234080398,56.2477765919602,-0.124955531839203,-2810
3187,"3300704",Cabo Frio,RJ,3.41342577203729,40668,81373,1424,2889,33.3232274399587,66.6767725600413,-0.333535451200826,-40705
3188,"3300803",Cachoeiras de Macacu,RJ,3.49266259189364,13330,20933,450,790,38.9049411902052,61.0950588097948,-0.221901176195896,-7603
3189,"3300902",Cambuci,RJ,2.74224905351479,4793,4712,88,180,50.4260915307733,49.5739084692267,0.00852183061546555,81
3190,"3300936",Carapebus,RJ,3.03212851405622,4225,5433,110,192,43.7461172085318,56.2538827914682,-0.125077655829364,-1208
3191,"3300951",Comendador Levy Gasparian,RJ,3.88535972817255,3831,2675,89,174,58.884106978174,41.115893021826,0.17768213956348,1156
3192,"3301009",Campos dos Goytacazes,RJ,4.16342727282322,100427,171999,3852,7983,36.8639557164147,63.1360442835853,-0.262720885671705,-71572
3193,"3301108",Cantagalo,RJ,4.48885716551669,5613,6430,173,393,46.6079880428465,53.3920119571535,-0.0678402391430706,-817
3194,"3301157",Cardoso Moreira,RJ,2.53275109170306,3465,5463,82,150,38.8104838709677,61.1895161290323,-0.223790322580645,-1998
3195,"3301207",Carmo,RJ,4.12553783852189,6208,5156,121,368,54.6286518831397,45.3713481168603,0.0925730376627948,1052
3196,"3301306",Casimiro de Abreu,RJ,3.14012467572695,8213,16803,252,559,32.8309881675728,67.1690118324272,-0.343380236648545,-8590
3197,"3301405",Conceição de Macabu,RJ,4.22616890177601,6876,6336,197,386,52.0435967302452,47.9564032697548,0.0408719346049047,540
3198,"3301504",Cordeiro,RJ,4.34274870447413,5982,7124,179,416,45.6432168472455,54.3567831527545,-0.0871356630550892,-1142
3199,"3301603",Duas Barras,RJ,4.20241203531021,3925,3780,91,247,50.9409474367294,49.0590525632706,0.018818948734588,145
3200,"3301702",Duque de Caxias,RJ,4.14204610202675,213922,299197,6575,15597,41.690524030488,58.309475969512,-0.166189519390239,-85275
3201,"3301801",Engenheiro Paulo de Frontin,RJ,3.83026242322725,4268,4344,109,234,49.5587552252671,50.4412447747329,-0.00882489549465859,-76
3202,"3301850",Guapimirim,RJ,3.01870618130607,12349,19328,364,622,38.9841209710516,61.0158790289484,-0.220317580578969,-6979
3203,"3301876",Iguaba Grande,RJ,3.27225757068363,6453,13766,238,446,31.9155250012365,68.0844749987635,-0.361689499975271,-7313
3204,"3301900",Itaboraí,RJ,3.74987316818623,55866,76938,1898,3276,42.0665040209632,57.9334959790368,-0.158669919580736,-21072
3205,"3302007",Itaguaí,RJ,3.56186612576065,25434,45882,986,1648,35.6638061585058,64.3361938414942,-0.286723876829884,-20448
3206,"3302056",Italva,RJ,2.98292304280328,3073,5676,93,176,35.1240141730483,64.8759858269516,-0.297519716539033,-2603
3207,"3302106",Itaocara,RJ,3.98202471601548,5337,10047,200,438,34.691887675507,65.308112324493,-0.30616224648986,-4710
3208,"3302205",Itaperuna,RJ,3.00180831826401,19567,36755,698,1045,34.7413089023827,65.2586910976173,-0.305173821952345,-17188
3209,"3302254",Itatiaia,RJ,3.33959094951092,8278,11288,286,390,42.3080854543596,57.6919145456404,-0.153838290912808,-3010
3210,"3302270",Japeri,RJ,3.83889346512905,23369,32666,817,1420,41.7042919603819,58.2957080396181,-0.165914160792362,-9297
3211,"3302304",Laje do Muriaé,RJ,3.32570825268344,3269,2225,70,119,59.5012741172188,40.4987258827812,0.190025482344376,1044
3212,"3302403",Macaé,RJ,3.78129635796676,58014,69114,1812,3184,45.6343213139513,54.3656786860487,-0.0873135737209741,-11100
3213,"3302452",Macuco,RJ,3.31539663252907,2848,2722,58,133,51.1310592459605,48.8689407540395,0.02262118491921,126
3214,"3302502",Magé,RJ,3.47977549835494,59832,89784,1922,3472,39.990375360924,60.009624639076,-0.200192492781521,-29952
3215,"3302601",Mangaratiba,RJ,2.81607408175253,10142,17984,283,532,36.0591623408945,63.9408376591055,-0.278816753182109,-7842
3216,"3302700",Maricá,RJ,2.92231427878116,54061,57955,1077,2295,48.2618554492215,51.7381445507785,-0.0347628910155692,-3894
3217,"3302809",Mendes,RJ,4.52392617997714,5723,5969,174,380,48.9479986315429,51.0520013684571,-0.0210400273691414,-246
3218,"3302858",Mesquita,RJ,3.66991267432551,39663,63809,1261,2681,38.3321091696304,61.6678908303696,-0.233357816607391,-24146
3219,"3302908",Miguel Pereira,RJ,3.33709495405449,7537,10451,187,434,41.9001556593284,58.0998443406716,-0.161996886813431,-2914
3220,"3303005",Miracema,RJ,4.068128200702,8938,7734,222,485,53.6108445297505,46.3891554702495,0.0722168905950096,1204
3221,"3303104",Natividade,RJ,4.26344896933132,4609,4912,120,304,48.4087805902741,51.5912194097259,-0.0318243881945173,-303
3222,"3303203",Nilópolis,RJ,3.62322350638908,39207,60276,1185,2555,39.4107535960918,60.5892464039082,-0.211784928078164,-21069
3223,"3303302",Niterói,RJ,3.91159339729802,162882,155186,4050,8898,51.2098041928141,48.7901958071859,0.0241960838562823,7696
3224,"3303401",Nova Friburgo,RJ,5.15797111008509,46661,68371,1824,4432,40.5634953751999,59.4365046248001,-0.188730092496001,-21710
3225,"3303500",Nova Iguaçu,RJ,4.1183381041415,171677,291907,6262,13650,37.0325550493546,62.9674449506454,-0.259348899012908,-120230
3226,"3303609",Paracambi,RJ,3.77252882570245,10260,15528,338,673,39.7859469520707,60.2140530479293,-0.204281060958585,-5268
3227,"3303708",Paraíba do Sul,RJ,4.50518664344666,11138,14086,380,810,44.1563590231526,55.8436409768474,-0.116872819536949,-2948
3228,"3303807",Paraty,RJ,3.0188679245283,9086,15329,263,497,37.2148269506451,62.7851730493549,-0.255703460987098,-6243
3229,"3303856",Paty do Alferes,RJ,3.02713987473904,6589,11062,208,343,37.3293297830151,62.6706702169849,-0.253413404339697,-4473
3230,"3303906",Petrópolis,RJ,4.82546201232033,67181,110803,2926,6098,37.7455276878821,62.2544723121179,-0.245089446242359,-43622
3231,"3303955",Pinheiral,RJ,3.28084899771104,7542,6402,181,292,54.0877796901893,45.9122203098107,0.0817555938037866,1140
3232,"3304003",Piraí,RJ,3.42904934485643,8385,8935,218,397,48.4122401847575,51.5877598152425,-0.0317551963048498,-550
3233,"3304102",Porciúncula,RJ,4.76146105106224,5510,4711,158,353,53.9086195088543,46.0913804911457,0.0781723901770864,799
3234,"3304110",Porto Real,RJ,3.38650993562832,5970,7838,175,309,43.2358053302433,56.7641946697567,-0.135283893395133,-1868
3235,"3304128",Quatis,RJ,3.44202898550725,4289,4239,117,187,50.2931519699812,49.7068480300188,0.00586303939962484,50
3236,"3304144",Queimados,RJ,3.65753322197013,31766,45518,1021,1913,41.1029449821438,58.8970550178562,-0.177941100357124,-13752
3237,"3304151",Quissamã,RJ,3.33934415280839,7545,6928,183,317,52.1315553098874,47.8684446901126,0.0426311061977475,617
3238,"3304201",Resende,RJ,4.14612162663698,27584,44732,1116,2012,38.1437026384203,61.8562973615797,-0.237125947231595,-17148
3239,"3304300",Rio Bonito,RJ,3.88172607051158,12124,22691,463,943,34.8240700847336,65.1759299152664,-0.303518598305328,-10567
3240,"3304409",Rio Claro,RJ,4.06383678841724,5989,5673,159,335,51.3548276453438,48.6451723546561,0.027096552906877,316
3241,"3304508",Rio das Flores,RJ,2.80873829692376,4231,2309,53,136,64.6941896024465,35.3058103975535,0.29388379204893,1922
3242,"3304524",Rio das Ostras,RJ,3.71601003593951,25467,45528,839,1901,35.8715402493133,64.1284597506867,-0.282569195013733,-20061
3243,"3304557",Rio de Janeiro,RJ,4.52724231590568,1734159,1929209,49785,123929,47.3378322898491,52.6621677101509,-0.0532433542030175,-195050
3244,"3304607",Santa Maria Madalena,RJ,4.39907993099482,3424,3226,76,230,51.4887218045113,48.5112781954887,0.0297744360902255,198
3245,"3304706",Santo Antônio de Pádua,RJ,3.43352691885104,9690,14919,277,598,39.3758381080093,60.6241618919907,-0.212483237839815,-5229
3246,"3304755",São Francisco de Itabapoana,RJ,3.02078126115832,8976,18184,339,507,33.0486008836524,66.9513991163476,-0.339027982326951,-9208
3247,"3304805",São Fidélis,RJ,3.04602510460251,8523,14649,278,450,36.7814603832211,63.2185396167789,-0.264370792335577,-6126
3248,"3304904",São Gonçalo,RJ,4.45750481476311,222694,276870,6511,16796,44.5776717297483,55.4223282702517,-0.108446565405033,-54176
3249,"3305000",São João da Barra,RJ,3.95517687232702,11393,17577,401,792,39.3268898860891,60.6731101139109,-0.213462202278219,-6184
3250,"3305109",São João de Meriti,RJ,3.94807838101808,112389,168876,3309,8252,39.9584022185483,60.0415977814517,-0.200831955629033,-56487
3251,"3305133",São José de Ubá,RJ,3.09106098579783,2277,3523,70,115,39.2586206896552,60.7413793103448,-0.214827586206897,-1246
3252,"3305158",São José do Vale do Rio Preto,RJ,3.25713431943822,2830,10120,156,280,21.8532818532819,78.1467181467181,-0.562934362934363,-7290
3253,"3305208",São Pedro da Aldeia,RJ,3.08420759446662,14548,37646,628,1033,27.8729355864659,72.1270644135341,-0.442541288270683,-23098
3254,"3305307",São Sebastião do Alto,RJ,3.96889680868297,2677,3251,62,183,45.1585695006748,54.8414304993252,-0.0968286099865048,-574
3255,"3305406",Sapucaia,RJ,3.55828220858896,5432,7144,132,332,43.1933842239186,56.8066157760814,-0.136132315521629,-1712
3256,"3305505",Saquarema,RJ,3.75659514597256,19094,35630,618,1518,34.8914553029749,65.1085446970251,-0.302170893940501,-16536
3257,"3305554",Seropédica,RJ,3.29636811259505,16840,27546,528,985,37.9398909566079,62.0601090433921,-0.241202180867841,-10706
3258,"3305604",Silva Jardim,RJ,3.22253063435109,5452,8843,168,308,38.139209513816,61.860790486184,-0.23721580972368,-3391
3259,"3305703",Sumidouro,RJ,3.4721635549548,4079,7347,153,258,35.6992823385262,64.3007176614738,-0.286014353229477,-3268
3260,"3305752",Tanguá,RJ,3.03580186365866,8310,11461,265,354,42.0312579029892,57.9687420970108,-0.159374841940216,-3151
3261,"3305802",Teresópolis,RJ,4.35759341554097,31265,66230,1412,3030,32.0683111954459,67.9316888045541,-0.358633776091082,-34965
3262,"3305901",Trajano de Moraes,RJ,4.25977653631285,3671,3184,80,225,53.5521517140773,46.4478482859227,0.0710430342815463,487
3263,"3306008",Três Rios,RJ,3.97968162546996,25440,22574,699,1291,52.9845461740326,47.0154538259674,0.0596909234806515,2866
3264,"3306107",Valença,RJ,4.24326833797586,23661,17591,620,1208,57.3572190439251,42.6427809560749,0.147144380878503,6070
3265,"3306156",Varre-Sai,RJ,4.46543580936024,2439,4236,87,225,36.5393258426966,63.4606741573034,-0.269213483146067,-1797
3266,"3306206",Vassouras,RJ,3.74246339362618,10953,11398,315,554,49.0045188134759,50.9954811865241,-0.0199096237304819,-445
3267,"3306305",Volta Redonda,RJ,3.76970756781742,81419,91375,2236,4533,47.119112932162,52.880887067838,-0.0576177413567601,-9956
3268,"3500105",Adamantina,SP,4.82990937989277,5122,14937,379,639,25.5346727154893,74.4653272845107,-0.489306545690214,-9815
3269,"3500204",Adolfo,SP,4.20890937019969,1113,2005,44,93,35.6959589480436,64.3040410519564,-0.286080821039128,-892
3270,"3500303",Aguaí,SP,6.1508473658563,6904,10429,408,728,39.8315352218312,60.1684647781688,-0.203369295563376,-3525
3271,"3500402",Águas da Prata,SP,5.65808152504563,1750,2902,93,186,37.6182287188306,62.3817712811694,-0.247635425623388,-1152
3272,"3500501",Águas de Lindóia,SP,5.79624301912337,3142,7991,210,475,28.2224018683194,71.7775981316806,-0.435551962633612,-4849
3273,"3500550",Águas de Santa Bárbara,SP,5.01901140684411,1283,2464,61,137,34.2407259140646,65.7592740859354,-0.315185481718708,-1181
3274,"3500600",Águas de São Pedro,SP,4.08097686375321,961,2024,40,87,32.1943048576214,67.8056951423786,-0.356113902847571,-1063
3275,"3500709",Agudos,SP,6.34148423163914,7299,14648,449,1037,33.2573928099512,66.7426071900488,-0.334852143800975,-7349
3276,"3500758",Alambari,SP,4.62037962037962,1307,2512,67,118,34.2236187483634,65.7763812516366,-0.315527625032731,-1205
3277,"3500808",Alfredo Marcondes,SP,3.39246809835045,1190,1914,33,76,38.3376288659794,61.6623711340206,-0.233247422680412,-724
3278,"3500907",Altair,SP,3.90243902439024,1037,1327,33,63,43.8663282571912,56.1336717428088,-0.122673434856176,-290
3279,"3501004",Altinópolis,SP,5.08761449621665,4397,5136,195,316,46.1239903493129,53.8760096506871,-0.0775201930137416,-739
3280,"3501103",Alto Alegre,SP,4.04984423676012,898,1874,25,92,32.3953823953824,67.6046176046176,-0.352092352092352,-976
